trade_index,symbol,entry_date,exit_date,entry_sig_date,exit_sig_date,position,period,entry_index,exit_index,return,industry,stock_id,trade_price@entry_date,trade_price@exit_date,adj_close@entry_date,pct_change@entry_date,pct_change@exit_date,turnover@entry_date,turnover@exit_date,volume@entry_date,volume@exit_date,類別@entry_sig_date,類別@exit_sig_date,mae,gmfe,bmfe,mdd,pdays
637,6147 頎邦,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.01446682276657052,半導體業,6147 頎邦,69.4,68.7,168.81478119794906,0.0,0.004385964912280604,445140552.6,178260218.1,6414129.0,2594763.0,0,0,-0.028818443804034533,0.0,0.0,-0.028818443804034533,0.0
638,6155 鈞寶,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.015564115044247817,電子零組件業,6155 鈞寶,28.25,27.85,80.83809369934558,0.005338078291814874,0.0,21863692.0,6353531.9,773936.0,228134.0,0,0,-0.035005398230088414,0.0,0.0,-0.035005398230088414,0.0
639,6189 豐藝,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.006226636046495759,電子通路業,6189 豐藝,45.3,45.85,250.26049798940073,-0.005488474204171312,0.014380530973451267,29545611.299999997,73733494.10000001,652221.0,1608146.0,0,0,-0.01795769867549668,0.010698979028697764,0.0,-0.01795769867549668,1.0
640,6239 力成,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.07945384057971006,半導體業,6239 力成,110.5,95.7,427.4803914014818,-0.008968609865470767,0.021344717182497197,1077479201.5,324041922.6,9750943.0,3386018.0,0,0,-0.09468599033816405,0.0,0.0,-0.09468599033816405,0.0
641,6282 康舒,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.017618108108108155,電子零組件業,6282 康舒,55.5,54.6,154.51853062481018,0.010928961748633892,0.04397705544933084,7463225359.5,1936787962.2,134472529.0,35472307.0,0,0,-0.07879207207207195,0.0,0.0,-0.07879207207207195,0.0
642,6449 鈺邦,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.10304009147916626,電子零組件業,6449 鈺邦,63.0,69.9,92.97880891293332,-0.010989010989011061,0.09733124018838302,16729146.0,107529476.7,265542.0,1538333.0,0,0,-0.0014250000000001206,0.1079427380952378,0.014425396825396675,-0.015625,3.0
643,8213 志超,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.003278024193548168,電子零組件業,8213 志超,43.4,43.45,117.4246312286591,-0.03124999999999989,0.015186915887850594,85095899.0,19809767.450000003,1960735.0,455921.0,0,0,-0.01497695852534553,0.0011520737327190833,0.0011520737327190833,-0.016110471806674465,2.0
644,8215 明基材,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.0670422341696536,光電業,8215 明基材,41.85,39.1,63.21022603130855,0.006009615384615419,0.00903225806451613,177508490.85,206761230.1,4241541.0,5288011.0,0,0,-0.07539351851851861,0.024821893667861472,0.024821893667861472,-0.09778812572759032,2.0
645,8927 北基,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.011440797392176738,油電燃氣業,8927 北基,49.85,49.35,69.66332569573747,0.00504032258064524,-0.011022044088176308,65325982.35,39242675.85,1310451.0,795191.0,0,0,-0.011440797392176738,0.0015797392176526426,0.0015797392176526426,-0.0129999999999999,1.0
646,9910 豐泰,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.029564612400684753,運動休閒,9910 豐泰,212.0,189.0,844.3448171739813,0.0,0.0,544790816.0,479833767.0,2569768.0,2538803.0,0,0,-0.0014250000000002316,0.03414068493150668,0.01977116745283003,-0.020785219399538146,3.0
647,9919 康那香,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,0.03264711286089228,其他,9919 康那香,19.05,19.7,33.10528802191249,0.0,0.007672634271099543,77257713.15,73526073.6,4055523.0,3732288.0,0,0,-0.0014250000000000096,0.03264711286089228,0.0,-0.0051679586563309066,4.0
648,9958 世紀鋼,2023-07-31,2023-08-07,2023-07-28,2023-08-04,0.014285714285714287,4.0,4009.0,4013.0,-0.050947196261682204,鋼鐵工業,9958 世紀鋼,160.5,153.0,247.83420433272727,-0.030211480362537735,0.0,1048805547.0,347290569.0,6534614.0,2269873.0,0,0,-0.05607476635514008,0.0,0.0,-0.05607476635514008,0.0
649,4953 緯軟,2023-08-07,2023-08-11,2023-08-04,2023-08-10,0.014084507042253521,4.0,4013.0,4017.0,-0.12195815972222235,資訊服務業,4953 緯軟,144.0,127.0,271.0437995984972,0.010526315789473939,-0.011673151750972832,924474960.0,231334183.0,6419965.0,1821529.0,0,0,-0.11805555555555569,0.0,0.0,-0.11805555555555569,0.0
650,5269 祥碩,2023-08-07,2023-08-11,2023-08-04,2023-08-10,0.014084507042253521,4.0,4013.0,4017.0,-0.13710895888433972,半導體業,5269 祥碩,977.0,848.0,1282.479035216723,0.002051282051282133,-0.017381228273464555,350488980.0,1121629248.0,358740.0,1322676.0,0,0,-0.1332736949846468,0.0,0.0,-0.1332736949846468,0.0
651,2342 茂矽,2023-08-07,2023-08-14,2023-08-04,2023-08-11,0.014084507042253521,5.0,4013.0,4018.0,-0.13027194207774584,半導體業,2342 茂矽,39.15,34.25,2.924595580704765,0.005134788189987027,-0.01862464183381085,12204973.35,57157633.0,311749.0,1668836.0,0,0,-0.1264062899106002,0.0,0.0,-0.1264062899106002,0.0
652,8069 元太,2023-08-07,2023-08-14,2023-08-04,2023-08-11,0.014084507042253521,5.0,4013.0,4018.0,-0.12357273056743423,光電業,8069 元太,228.0,201.0,407.7959108682067,0.048275862068965614,-0.017114914425427896,2095923060.0,2337382770.0,9192645.0,11628770.0,0,0,-0.11967730263157894,0.0,0.0,-0.11967730263157894,0.0
653,8932 智通*,2023-08-07,2023-08-14,2023-08-04,2023-08-11,0.014084507042253521,5.0,4013.0,4018.0,-0.07911061397633412,其他,8932 智通*,78.7,72.9,82.22388059701493,0.05213903743315518,0.029661016949152685,217046415.20000002,56630907.00000001,2757896.0,776830.0,0,0,-0.10166315120711567,0.0,0.0,-0.10166315120711567,0.0
654,1210 大成,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.10093482142857135,食品工業,1210 大成,58.8,53.1,252.46721402149254,0.03703703703703698,0.003780718336483968,464662060.79999995,93435928.2,7902416.0,1759622.0,0,0,-0.10034013605442171,0.001700680272108901,0.001700680272108901,-0.1018675721561969,1.0
655,3006 晶豪科,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.10089223005490977,半導體業,3006 晶豪科,77.4,70.0,181.26878526818612,0.006501950585175553,0.02489019033674955,90058150.80000001,125985090.0,1163542.0,1799787.0,0,0,-0.1188285206718348,0.0,0.0,-0.1188285206718348,0.0
656,3024 憶聲,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.11091712505081286,光電業,3024 憶聲,18.45,16.5,29.92867203307813,-0.013368983957219305,0.003039513677811634,74904287.85,43083562.5,4059853.0,2611125.0,0,0,-0.10967161246612467,0.0,0.0,-0.10967161246612467,0.0
657,3047 訊舟,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.10796246897092165,通信網路業,3047 訊舟,16.55,14.85,40.68562440042757,-0.003012048192771233,0.013651877133105561,29343298.950000003,18288235.349999998,1773009.0,1231531.0,0,0,-0.1160650302114804,0.0,0.0,-0.1160650302114804,0.0
658,3483 力致,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.08952688508417483,電腦及週邊設備業,3483 力致,148.5,136.0,372.14417227153643,0.03484320557491283,0.026415094339622636,443703298.5,2896567848.0,2987901.0,21298293.0,2,0,-0.10901557239057214,0.09271675084175102,0.09271675084175102,-0.18461538461538451,2.0
659,3499 環天科,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.09707215536176472,通信網路業,3499 環天科,21.25,19.3,31.13754551993143,0.026570048309178862,0.023872679045092715,4731248.75,2919356.6,222647.0,151262.0,0,0,-0.11420523529411752,0.0,0.0,-0.11420523529411752,0.0
660,6153 嘉聯益,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.10690937689704338,電子零組件業,6153 嘉聯益,24.1,21.65,37.82670496141347,0.0020790020790020236,0.009324009324009452,29209007.200000003,22969654.099999998,1211992.0,1060954.0,0,0,-0.11122681535269707,0.0,0.0,-0.11122681535269707,0.0
661,6155 鈞寶,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.11768286140445494,電子零組件業,6155 鈞寶,27.85,23.35,79.69348352307166,0.0,0.004301075268817289,6353531.9,3672651.45,228134.0,157287.0,0,0,-0.11755670996853052,0.0,0.0,-0.11755670996853052,0.0
662,6282 康舒,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.0737141025641026,電子零組件業,6282 康舒,54.6,50.8,152.01282472278623,0.04397705544933084,0.03462321792260692,1936787962.2,996132628.0,35472307.0,19608910.0,0,0,-0.10073260073260071,0.0,0.0,-0.10073260073260071,0.0
663,8105 凌巨,2023-08-07,2023-08-15,2023-08-04,2023-08-14,0.014084507042253521,6.0,4013.0,4019.0,-0.11452959273914809,光電業,8105 凌巨,15.55,13.85,19.925943649134737,-0.012698412698412653,0.0072727272727270975,37628201.0,16339426.7,2419820.0,1179742.0,0,0,-0.11701567524115752,0.0,0.0,-0.11701567524115752,0.0
664,1309 台達化,2023-08-07,2023-08-16,2023-08-04,2023-08-15,0.014084507042253521,7.0,4013.0,4020.0,-0.14572498360866815,塑膠工業,1309 台達化,19.9,17.1,39.53524360127165,-0.0025062656641604564,-0.04201680672268904,10310488.5,24023259.900000002,518115.0,1404869.0,0,0,-0.14192801507537667,0.0,0.0,-0.14192801507537667,0.0
665,1707 葡萄王,2023-08-07,2023-08-16,2023-08-04,2023-08-15,0.014084507042253521,7.0,4013.0,4020.0,-0.11691935028248568,生技醫療業,1707 葡萄王,177.0,157.0,366.84818328588597,0.005681818181818121,-0.012578616352201255,36645018.0,73000447.0,207034.0,464971.0,0,0,-0.11299435028248561,0.008474576271186418,0.008474576271186418,-0.12044817927170837,1.0
666,2017 官田鋼,2023-08-07,2023-08-16,2023-08-04,2023-08-15,0.014084507042253521,7.0,4013.0,4020.0,-0.11087873144584925,鋼鐵工業,2017 官田鋼,17.0,14.25,15.762233376937715,-0.02298850574712641,0.0,24622324.0,14240552.25,1448372.0,999337.0,0,0,-0.1069268829026937,0.005882352941176672,0.005882352941176672,-0.1121495327102805,1.0
667,1304 台聚,2023-08-07,2023-08-17,2023-08-04,2023-08-16,0.014084507042253521,8.0,4013.0,4021.0,-0.1527453571428573,塑膠工業,1304 台聚,24.5,20.85,79.62544391828324,0.008230452674897304,-0.018823529411764683,66928022.0,63905938.050000004,2731756.0,3065033.0,0,0,-0.14897959183673481,0.0,0.0,-0.14897959183673481,0.0
668,1312 國喬,2023-08-07,2023-08-17,2023-08-04,2023-08-16,0.014084507042253521,8.0,4013.0,4021.0,-0.11563284574468113,塑膠工業,1312 國喬,18.8,16.7,31.294340940834715,0.0,0.012121212121211977,23703134.0,43359495.9,1260805.0,2596377.0,0,0,-0.12234042553191504,0.0026595744680850686,0.0026595744680850686,-0.12466843501326275,1.0
669,9919 康那香,2023-08-07,2023-08-17,2023-08-04,2023-08-16,0.014084507042253521,8.0,4013.0,4021.0,-0.1383475253807106,其他,9919 康那香,19.7,17.05,34.23486477856567,0.007672634271099543,-0.01729106628242083,73526073.6,83124853.9,3732288.0,4875358.0,0,0,-0.13451776649746183,0.017766497461929154,0.017766497461929154,-0.14962593516209488,1.0
670,2031 新光鋼,2023-08-07,2023-08-22,2023-08-04,2023-08-21,0.014084507042253521,11.0,4013.0,4024.0,-0.129352364864865,鋼鐵工業,2031 新光鋼,51.8,45.3,133.6870694095624,-0.0038461538461539435,-0.018418201516793076,220881105.2,105475523.39999999,4264114.0,2328378.0,0,0,-0.12548262548262556,0.0019305019305018156,0.0019305019305018156,-0.1271676300578034,1.0
671,3034 聯詠,2023-08-07,2023-08-22,2023-08-04,2023-08-21,0.014084507042253521,11.0,4013.0,4024.0,-0.11049172654605255,半導體業,3034 聯詠,427.5,382.5,1715.8535787680032,0.00588235294117645,0.002621231979030192,1420567965.0,952859902.5,3322966.0,2491137.0,0,0,-0.10887400584795315,0.0,0.0,-0.10887400584795315,0.0
672,00752 中信中國50,2023-08-07,2023-08-23,2023-08-04,2023-08-22,0.014084507042253521,12.0,4013.0,4025.0,-0.09479335798062227,foreign_etf,00752 中信中國50,19.61,17.83,19.61,-0.01009591115598174,0.014797951052931024,119800529.55,30497519.629999995,6109155.0,1710461.0,0,0,-0.10402855685874557,0.0,0.0,-0.10402855685874557,0.0
673,1310 台苯,2023-08-07,2023-08-23,2023-08-04,2023-08-22,0.014084507042253521,12.0,4013.0,4025.0,-0.087143397626113,塑膠工業,1310 台苯,16.85,15.45,30.59051945981115,0.0,0.023178807947019653,31221937.900000002,17545684.349999998,1852934.0,1135643.0,0,0,-0.10385756676557867,0.0,0.0,-0.10385756676557867,0.0
674,6170 統振,2023-08-07,2023-08-24,2023-08-04,2023-08-23,0.014084507042253521,13.0,4013.0,4026.0,0.23076347540091935,通信網路業,6170 統振,48.95,60.6,90.14617780889822,-0.010111223458038388,-0.04113924050632911,77653154.15,509094964.2,1586377.0,8400907.0,0,0,-0.042224795709908,0.28927354443309516,0.0,-0.042224795709908,8.0
675,8215 明基材,2023-08-07,2023-08-28,2023-08-04,2023-08-25,0.014084507042253521,15.0,4013.0,4028.0,-0.12409769820971883,光電業,8215 明基材,39.1,34.4,59.05662694920345,0.00903225806451613,-0.015736766809728242,206761230.1,48891137.6,5288011.0,1421254.0,0,0,-0.12020460358056284,0.007672634271099543,0.007672634271099543,-0.12690355329949243,1.0
676,8927 北基,2023-08-07,2023-08-28,2023-08-04,2023-08-25,0.014084507042253521,15.0,4013.0,4028.0,0.20033865248226923,油電燃氣業,8927 北基,49.35,59.5,68.96459625044422,-0.011022044088176308,-0.00335008375209378,39242675.85,85233333.5,795191.0,1432493.0,0,0,0.0,0.20972644376899674,0.0,-0.008964143426294813,15.0
677,1784 訊聯,2023-08-07,2023-08-29,2023-08-04,2023-08-28,0.014084507042253521,16.0,4013.0,4029.0,-0.10383910164374976,生技醫療業,1784 訊聯,70.0,63.1,90.28444624289,0.06544901065449005,0.006379585326953485,210250110.0,15635990.700000001,3003573.0,247797.0,0,0,-0.10556210714285674,0.04137107142857155,0.04137107142857155,-0.1410958904109586,3.0
678,3322 建舜電,2023-08-07,2023-08-29,2023-08-04,2023-08-28,0.014084507042253521,16.0,4013.0,4029.0,-0.10529823788546233,電子零組件業,3322 建舜電,22.7,20.4,27.84409854965667,0.015659955257270708,0.007407407407407307,14594057.0,5732910.0,642910.0,281025.0,0,0,-0.10792951541850193,0.0,0.0,-0.10792951541850193,0.0
679,5225 東科-KY,2023-08-07,2023-09-01,2023-08-04,2023-08-31,0.014084507042253521,19.0,4013.0,4032.0,0.22745283893395207,其他電子業,5225 東科-KY,43.15,53.2,71.82345288880771,-0.03897550111358583,-0.02025782688766098,26244088.9,258303768.8,608206.0,4855334.0,0,1,-0.028968713789107703,0.2584009269988419,0.011587485515643259,-0.0869109947643979,14.0
680,3617 碩天,2023-08-07,2023-09-06,2023-08-04,2023-09-05,0.014084507042253521,22.0,4013.0,4035.0,0.22892083404255348,其他電子業,3617 碩天,225.0,259.0,440.4972053379501,0.03686635944700467,0.021696252465483123,158041800.0,2263521176.0,702408.0,8739464.0,0,0,-0.004444444444444362,0.23438297872340463,0.10444444444444456,-0.09859154929577463,21.0
681,6214 精誠,2023-08-07,2023-09-12,2023-08-04,2023-09-11,0.014084507042253521,26.0,4013.0,4039.0,-0.09191783339015103,資訊服務業,6214 精誠,115.5,105.5,282.09522661434045,-0.004310344827586077,0.019323671497584627,271253598.0,117772604.0,2348516.0,1116328.0,0,0,-0.10517305194805149,0.0,0.0,-0.10517305194805149,0.0
682,8034 榮群,2023-08-07,2023-09-21,2023-08-04,2023-09-20,0.014084507042253521,33.0,4013.0,4046.0,0.16153976524553593,通信網路業,8034 榮群,19.6,22.9,22.072878817058154,0.053763440860215006,-0.029661016949152685,77431544.4,103066900.19999999,3950589.0,4500738.0,0,0,-0.08803609693877579,0.20236581632653095,0.0,-0.08803609693877579,15.0
683,00893 國泰智能電動車,2023-08-07,2023-10-20,2023-08-04,2023-10-19,0.014084507042253521,51.0,4013.0,4064.0,-0.13781903594771283,foreign_etf,00893 國泰智能電動車,18.36,15.9,18.36,-0.005417118093174467,-0.021538461538461506,183931140.96,153076359.6,10018036.0,9627444.0,0,0,-0.13398692810457558,0.0,0.0,-0.13398692810457558,0.0
684,00898 國泰基因免疫革命,2023-08-07,2023-10-20,2023-08-04,2023-10-19,0.014084507042253521,51.0,4013.0,4064.0,-0.1388211009174315,foreign_etf,00898 國泰基因免疫革命,7.63,6.6,7.63,-0.0052151238591916504,-0.017857142857142905,3508312.15,3871876.8,459805.0,586648.0,0,0,-0.13499344692005266,0.002621231979030192,0.002621231979030192,-0.1372549019607846,1.0
685,1454 台富,2023-08-07,2023-10-24,2023-08-04,2023-10-23,0.014084507042253521,53.0,4013.0,4066.0,-0.12487728395061692,紡織纖維,1454 台富,18.0,15.6,31.407469833044352,0.014084507042253502,0.019607843137255054,1844784.0,456487.2,102488.0,29262.0,0,0,-0.1378917378917376,0.01706236150680618,0.01706236150680618,-0.152354570637119,24.0
686,1477 聚陽,2023-08-07,2023-10-26,2023-08-04,2023-10-25,0.014084507042253521,55.0,4013.0,4068.0,0.16740504292447045,紡織纖維,1477 聚陽,307.0,360.5,1003.4408867181875,-0.028481012658228,-0.02170963364993228,1867832515.0,609906157.0,6084145.0,1691834.0,0,0,-0.032325529315961,0.19861526872964164,0.018091123778501528,-0.07959479015918958,48.0
687,00895 富邦未來車,2023-08-07,2023-10-27,2023-08-04,2023-10-26,0.014084507042253521,56.0,4013.0,4069.0,-0.10454703280450339,foreign_etf,00895 富邦未來車,19.54,17.6,19.54,-0.003061224489796066,0.002849002849002913,63327459.559999995,37720742.400000006,3240914.0,2143224.0,0,0,-0.10312224923234381,0.017483533776867954,0.017483533776867954,-0.11853340030135595,12.0
688,2390 云辰,2023-08-07,2023-10-30,2023-08-04,2023-10-27,0.014084507042253521,57.0,4013.0,4070.0,0.1907857843137264,其他電子業,2390 云辰,12.75,15.25,14.405128213120399,-0.011627906976744318,-0.03785488958990524,3454128.0,429319220.0,270912.0,28152080.0,0,0,-0.07450980392156858,0.24313725490196147,0.0,-0.10139860139860102,41.0
689,00917 中信特選金融,2023-08-07,2023-10-31,2023-08-04,2023-10-30,0.014084507042253521,58.0,4013.0,4071.0,-0.09924166666666556,foreign_etf,00917 中信特選金融,16.38,14.82,16.38,-0.0012195121951219523,0.008163265306122547,2869776.0,14153129.64,175200.0,955002.0,0,0,-0.10256410256410153,0.006715506715506692,0.006715506715506692,-0.10855063674954413,1.0
690,6491 晶碩,2023-08-07,2023-11-08,2023-08-04,2023-11-07,0.014084507042253521,64.0,4013.0,4077.0,0.18835010293367294,生技醫療業,6491 晶碩,343.0,410.0,368.1599774628911,-0.039215686274509776,-0.009661835748792202,377975710.0,678160090.0,1101970.0,1654049.0,0,0,-0.03781621720116635,0.20527711370262325,0.001486297376093182,-0.09338521400778199,51.0
691,00882 中信中國高股息,2023-08-07,2023-12-06,2023-08-04,2023-12-05,0.014084507042253521,84.0,4013.0,4097.0,-0.10594971126085073,foreign_etf,00882 中信中國高股息,11.52,10.36,14.025630858185886,-0.012006861063464824,0.009746588693956948,196245273.6,175795928.84,17035180.0,16968719.0,0,0,-0.11064414062499983,0.0,0.0,-0.11064414062499983,0.0
692,2520 冠德,2023-08-07,2023-12-06,2023-08-04,2023-12-05,0.014084507042253521,84.0,4013.0,4097.0,0.20973778219578687,建材營造,2520 冠德,32.05,39.0,81.55991753602916,0.007861635220125507,-0.003831417624521105,59622326.55,139906806.0,1860291.0,3587354.0,0,0,-0.03725530421216827,0.21978818252730004,0.01882691107644341,-0.05504587155963314,72.0
693,00642U 期元大S&P石油,2023-08-07,2023-12-08,2023-08-04,2023-12-07,0.014084507042253521,86.0,4013.0,4099.0,-0.1217849231207293,vanilla_futures_etf,00642U 期元大S&P石油,17.56,15.49,17.56,0.012687427912341231,0.006497725795971299,45300322.199999996,112986337.03,2579745.0,7294147.0,0,0,-0.1235763097949889,0.1634396355353076,0.1634396355353076,-0.2466960352422911,46.0
694,2379 瑞昱,2023-08-07,2023-12-14,2023-08-04,2023-12-13,0.014084507042253521,90.0,4013.0,4103.0,0.2546538498350175,半導體業,2379 瑞昱,415.0,492.0,622.679035664422,-0.030373831775700855,0.050160085378868846,1725639305.0,2638462176.0,4158167.0,5362728.0,0,0,-0.04233048192771094,0.2602303692188108,0.0,-0.07536460952654589,79.0
